rr,or_minutes,offset_ticks,direction,net1,pf1,tr1,net2,pf2,tr2,net3,pf3,tr3,net4,pf4,tr4,min_net,sum_net,n_pos
1.25,15,2,long,1462.1399999999992,1.2652287878100765,214,662.0399999999994,1.0672704382576994,204,-1238.9900000000002,0.8447126031967656,226,858.2799999999995,1.0960155364656108,203,-1238.9900000000002,1743.4699999999978,3
1.25,15,2,short,-1368.1200000000006,0.7908111777765544,188,-417.9800000000014,0.9589016581712919,202,-2596.580000000001,0.6940239588415099,217,1925.7399999999993,1.2156116763999856,199,-2596.580000000001,-2456.9400000000037,1
1.25,15,3,both,603.8499999999993,1.0738662566315715,260,203.90999999999866,1.0152143937969504,266,-2857.28,0.7404742398011922,272,721.2899999999995,1.0580225094741382,254,-2857.28,-1328.2300000000027,3
1.25,15,3,long,1532.1099999999992,1.2744354505021698,211,654.5099999999995,1.066479842035339,201,-1760.2400000000005,0.7895056568620769,226,498.2699999999994,1.054859117092677,202,-1760.2400000000005,924.6499999999979,3
1.25,15,3,short,-1146.9000000000005,0.8265927416611355,185,-270.4800000000014,0.9736605316973416,202,-2944.0900000000006,0.6673791885610862,216,2051.979999999999,1.22539224344357,198,-2944.0900000000006,-2309.490000000004,1
1.25,15,4,both,161.3499999999994,1.0187237884368565,260,61.3999999999989,1.004502314585666,265,-3083.5299999999997,0.7293278160693533,272,1347.5399999999993,1.1085085926591587,254,-3083.5299999999997,-1513.2400000000023,3
1.25,15,4,long,1332.089999999999,1.2312054152564436,209,826.9899999999993,1.0837860400840504,199,-2092.75,0.7580960241169971,225,874.4999999999995,1.0971101269927286,200,-2092.75,940.8299999999977,3
1.25,15,4,short,-1420.6600000000005,0.7946696729248869,184,-559.2400000000008,0.9466831410841273,201,-2840.370000000001,0.6825054212961927,213,2324.4599999999987,1.2552511596036269,196,-2840.370000000001,-2495.8100000000036,1
1.25,15,8,both,722.5799999999995,1.0797115038819896,258,-258.6000000000014,0.9823510382585265,265,-1533.5600000000009,0.8659889037735735,269,1786.2799999999988,1.1392268121590023,253,-1533.5600000000009,716.6999999999962,2
1.25,15,8,long,1803.21,1.3316034829941978,196,983.2099999999991,1.0964966346257654,196,-649.1800000000001,0.9176836072225604,207,1051.9399999999994,1.1140739744685284,194,-649.1800000000001,3189.1799999999985,3
1.25,15,8,short,-875.7500000000005,0.8733134376722366,175,-1041.8000000000013,0.9045883322648595,195,-2439.2400000000007,0.7285972898004237,201,2450.64,1.2641399209511732,189,-2439.2400000000007,-1906.1500000000028,1
1.25,30,0,both,881.3499999999995,1.1040723233864274,260,-598.6000000000014,0.9596831768525129,265,-577.2800000000004,0.9449085658552971,272,225.01999999999884,1.0166944140262162,252,-598.6000000000014,-69.51000000000352,2
1.25,30,0,long,915.7899999999995,1.1554758379964145,204,1161.899999999999,1.1224140183489333,190,-792.8800000000002,0.8991097922848663,212,331.8399999999996,1.037367854456351,184,-792.8800000000002,1616.6499999999983,3
1.25,30,0,short,-593.2300000000005,0.9044179489245147,177,10.659999999999059,1.0010336679017027,191,-1650.51,0.7893115680715455,199,550.549999999999,1.05556015291026,180,-1650.51,-1682.5300000000022,2
1.25,30,1,both,938.8499999999992,1.1089324997911503,260,-806.1200000000017,0.946574482707886,263,-492.2800000000004,0.9540239331820969,272,357.51999999999884,1.0262135267429005,252,-806.1200000000017,-2.0300000000040654,2
1.25,30,1,long,865.7699999999993,1.1455927164122879,202,1464.3599999999988,1.1555493237817236,186,-647.8900000000001,0.9178336355911781,211,96.82999999999919,1.0106680915761408,183,-647.8900000000001,1779.0699999999974,3
1.25,30,1,short,-521.9900000000005,0.9168840143560936,176,-201.8600000000011,0.9807666288719714,189,-1840.5100000000002,0.7738267132487303,199,424.28999999999905,1.04240110007615,179,-1840.5100000000002,-2140.0700000000024,1
1.25,30,2,both,1030.099999999999,1.1180138028375552,260,-827.3800000000016,0.9456785357405006,262,-1296.0300000000007,0.8841902845403865,272,-262.48000000000116,0.9811148620452471,252,-1296.0300000000007,-1355.7900000000043,1
1.25,30,2,long,826.9999999999993,1.1372835128643117,200,1320.599999999999,1.1395928489054865,185,-1280.41,0.843806533383592,209,-254.42000000000093,0.9724738879524305,183,-1280.41,612.7699999999975,2
1.25,30,2,short,-382.0200000000005,0.9393164402536502,173,-408.120000000001,0.9619124056256009,188,-2180.5200000000004,0.7409188770442329,198,131.7799999999993,1.0129318677609067,178,-2180.5200000000004,-2838.8800000000024,1
1.25,30,3,both,1272.579999999999,1.1471626284773297,258,-351.1300000000016,0.9767115946585166,262,-1992.2800000000007,0.8310871305126362,272,-291.230000000001,0.9793527264425903,252,-1992.2800000000007,-1362.060000000004,1
1.25,30,3,long,794.4699999999993,1.1332654540086824,197,1585.549999999999,1.1729690280112626,180,-1621.6700000000003,0.8087953186587481,208,-1.9300000000009732,0.9997872192644842,182,-1621.6700000000003,756.4199999999973,2
1.25,30,3,short,-63.320000000000164,0.9897752558608195,168,-613.120000000001,0.9433426819633048,188,-2523.03,0.7104983545762058,197,108.01999999999907,1.0104062102012072,177,-2523.03,-3091.450000000002,1
1.25,30,4,both,431.32999999999953,1.0473215226091839,258,351.3499999999983,1.0235765969311168,260,-1723.5300000000004,0.8535316237863563,272,405.01999999999896,1.0291013863790681,252,-1723.5300000000004,-535.8300000000037,3
1.25,30,4,long,308.19999999999965,1.0502442929036864,195,1693.049999999999,1.1840435777971514,180,-1381.6900000000005,0.8341081492545198,206,199.28999999999968,1.0221116399826915,179,-1381.6900000000005,818.8499999999979,3
1.25,30,4,short,-522.0900000000003,0.9187128957976206,166,-259.4200000000014,0.97544900999188,183,-2045.56,0.7601247713307379,194,516.7399999999986,1.0510278849211288,174,-2045.56,-2310.3300000000027,1
1.25,30,8,both,432.5699999999997,1.0472112747382518,257,-388.6700000000019,0.9752163239279452,258,-907.3300000000006,0.92255686202211,267,383.76999999999896,1.0266575995032048,252,-907.3300000000006,-479.66000000000383,2
1.25,30,8,long,674.3599999999998,1.121662823885142,186,1273.0199999999988,1.1345269017873936,177,-800.5800000000007,0.8982293291434194,192,-266.990000000001,0.9713464865398568,176,-800.5800000000007,879.809999999997,2
1.25,30,8,short,-792.1900000000004,0.8768996724327619,156,-609.4700000000012,0.9441320144356413,178,-1891.9100000000003,0.7787915034124087,184,1222.949999999999,1.1273023090231153,170,-1891.9100000000003,-2070.620000000003,1
1.25,60,0,both,-1343.7000000000007,0.861775186398275,255,4235.069999999999,1.3587865674562662,257,-1137.310000000001,0.900113998847716,269,621.2299999999989,1.0470136569137463,248,-1343.7000000000007,2375.289999999996,2
1.25,60,0,long,-609.4300000000005,0.8962290816708781,182,2262.84,1.3131724410909082,159,-248.13000000000056,0.9619815032727809,187,-127.16000000000042,0.9825071602886677,159,-609.4300000000005,1278.1199999999985,1
1.25,60,0,short,-685.9600000000003,0.888081630122481,154,1452.8099999999988,1.1856505199022171,156,-1925.7800000000004,0.7568536346706227,172,67.7399999999991,1.007627966055889,149,-1925.7800000000004,-1091.1900000000028,2
1.25,60,1,both,-1517.4700000000012,0.8466793165046032,253,4048.789999999999,1.3421351727960968,254,-1158.5900000000008,0.8978188646030946,266,664.979999999999,1.049937219892583,248,-1517.4700000000012,2037.709999999996,2
1.25,60,1,long,-796.9400000000002,0.867045706687754,181,2432.809999999999,1.3434682983508563,156,-103.15000000000028,0.9838013637320151,185,-305.9100000000003,0.9586985402524181,159,-796.9400000000002,1226.8099999999984,1
1.25,60,1,short,-654.7200000000004,0.8937420576764837,153,1305.2999999999988,1.1653739633245574,155,-2040.8100000000004,0.7423714135670932,169,88.97999999999911,1.0099930033253859,148,-2040.8100000000004,-1301.2500000000027,2
1.25,60,2,both,-1187.4700000000012,0.8784713302787502,253,3956.2699999999986,1.3377054497808394,252,-1499.8500000000008,0.869335110553552,265,598.729999999999,1.0444242462465358,248,-1499.8500000000008,1867.6799999999957,2
1.25,60,2,long,-629.4800000000004,0.8914292810475554,177,2570.279999999999,1.3747124358903335,153,-188.1600000000003,0.9707499976682078,184,-478.4100000000003,0.9366070647723388,159,-629.4800000000004,1274.2299999999977,1
1.25,60,2,short,-608.4900000000005,0.9004977646377798,151,1101.5399999999986,1.1393160544697771,154,-2352.0700000000006,0.7082352853614637,168,65.21999999999889,1.0072593867254067,147,-2352.0700000000006,-1793.8000000000036,2
1.25,60,3,both,-1003.7200000000012,0.8964023846484129,253,3488.7699999999986,1.292709058721862,252,-1989.850000000001,0.8306486136395165,265,256.22999999999877,1.0187319336958416,248,-1989.850000000001,751.4299999999952,2
1.25,60,3,long,-455.7500000000005,0.9183303735747015,175,2172.7599999999993,1.311368424069589,151,-588.1800000000004,0.9106154250622689,182,-714.6700000000004,0.9064014312132308,158,-714.6700000000004,414.15999999999815,1
1.25,60,3,short,-492.28000000000037,0.9180779913232033,147,1129.039999999999,1.1429973668645421,154,-2509.580000000001,0.6929339746499658,167,33.9599999999989,1.0037668501656594,146,-2509.580000000001,-1838.8600000000033,2
1.25,60,4,both,-321.22000000000116,0.9656262439913877,253,3084.999999999999,1.255536062475047,250,-1903.6100000000015,0.8371567422280736,264,236.22999999999877,1.0172194612057344,248,-1903.6100000000015,1096.399999999995,2
1.25,60,4,long,-243.2800000000002,0.9543173039547979,172,2057.7599999999993,1.2951522262351798,151,-405.7000000000005,0.9359751286178707,180,-813.4400000000007,0.8943650265957448,156,-813.4400000000007,595.3399999999979,1
1.25,60,4,short,-463.56000000000046,0.9220794938428076,144,1461.499999999999,1.189729549387452,150,-2125.8500000000004,0.7341531066013716,165,62.699999999999136,1.006991525423729,145,-2125.8500000000004,-1065.2100000000025,2
1.25,60,8,both,-538.8100000000009,0.9402649005154108,244,3386.179999999998,1.2857482814665044,243,-1507.4700000000014,0.8619998022644384,253,-891.2800000000013,0.9365748963883955,247,-1507.4700000000014,448.61999999999443,1
1.25,60,8,long,-48.38000000000011,0.9901525559999591,162,2433.939999999999,1.3762222888605162,144,-355.8300000000004,0.9401126957786208,167,-1064.7600000000004,0.8538519715214762,149,-1064.7600000000004,964.9699999999982,1
1.25,60,8,short,-684.9300000000004,0.8798992102346854,132,1165.189999999999,1.148704440369033,144,-1223.4900000000007,0.8269553078551759,151,-534.8200000000013,0.9422003674483952,143,-1223.4900000000007,-1278.0500000000034,1
1.5,1,0,both,-476.1399999999999,0.8657251389589988,261,-882.3400000000001,0.832165730492029,266,-1742.2800000000002,0.6180935805316021,272,-1477.4600000000003,0.763355746406594,254,-1742.2800000000002,-4578.22,0
1.5,1,0,long,-1490.0300000000002,0.6064223188390485,247,-2157.53,0.6098209813024114,247,-1961.1700000000003,0.5638975859676592,258,-1011.3600000000004,0.8230251403833267,239,-2157.53,-6620.090000000001,0
1.5,1,0,short,-1070.12,0.6911416663780463,238,-1760.0700000000004,0.6627210430703432,243,-2416.2000000000007,0.4810232618081063,255,-1405.1800000000003,0.7469161039798423,232,-2416.2000000000007,-6651.5700000000015,0
1.5,1,1,both,-567.3899999999999,0.8572057742834996,261,-769.8400000000003,0.8627361829518567,266,-1462.2799999999997,0.6984728574433251,272,-1279.9600000000005,0.8042395693135936,254,-1462.2799999999997,-4079.4700000000003,0
1.5,1,1,long,-1523.8000000000004,0.6303376401577823,245,-2278.790000000001,0.6156931062919823,246,-1824.9700000000003,0.6149519262214668,253,-1125.1300000000006,0.8142497713472517,237,-2278.790000000001,-6752.690000000002,0
1.5,1,1,short,-1258.9099999999999,0.6737298787867793,234,-1725.0800000000004,0.6895769264682333,242,-2247.4900000000002,0.5403473537387975,251,-1310.2100000000003,0.773946604739114,229,-2247.4900000000002,-6541.6900000000005,0
1.5,1,2,both,-849.8900000000001,0.8107545413655048,261,-981.0900000000005,0.8391900906910916,266,-1541.0300000000002,0.7084585114835978,272,-1146.2100000000005,0.832936155699463,254,-1541.0300000000002,-4518.220000000001,0
1.5,1,2,long,-1171.3400000000001,0.724537069699407,241,-2380.040000000001,0.6249448457572205,246,-2034.9900000000007,0.6063544568245128,251,-856.3800000000003,0.8632474537946364,237,-2380.040000000001,-6442.750000000002,0
1.5,1,2,short,-2047.68,0.54718783584763,232,-1625.0900000000006,0.7227859070454538,241,-2186.2400000000002,0.5810444377585846,251,-980.2200000000004,0.8351485348330332,228,-2186.2400000000002,-6839.2300000000005,0
1.5,1,3,both,-651.1400000000003,0.8638420489143168,261,-901.0900000000008,0.8606403100559397,266,-1293.5300000000002,0.7683228467599087,272,-1523.7100000000005,0.7932797712077799,254,-1523.7100000000005,-4369.470000000001,0
1.5,1,3,long,-950.1100000000002,0.7869030049926211,239,-2440.0600000000004,0.6344955788533929,244,-1748.740000000001,0.676586883269159,251,-1588.9000000000005,0.7682035152420522,235,-2440.0600000000004,-6727.810000000002,0
1.5,1,3,short,-2033.9700000000003,0.5713192770068625,228,-1550.1000000000004,0.7477354615492277,240,-1935.0200000000007,0.6432892995269717,248,-362.72000000000054,0.9397963112958269,228,-2033.9700000000003,-5881.810000000001,0
1.5,1,4,both,-692.3900000000008,0.8666804018900696,261,-757.3400000000008,0.8885189241385811,266,-1813.5300000000007,0.7079440795036019,272,-1453.7100000000005,0.8115650094301103,254,-1813.5300000000007,-4716.970000000003,0
1.5,1,4,long,-1067.6300000000008,0.7779152998246422,237,-2078.8100000000004,0.6976126819362706,244,-1653.7600000000007,0.7094675668506037,249,-981.4300000000005,0.8569047820394311,232,-2078.8100000000004,-5781.630000000003,0
1.5,1,4,short,-1631.4900000000002,0.6646323163637413,226,-1231.3700000000008,0.8053490019032445,238,-2242.5200000000004,0.621170349347929,248,-430.2400000000004,0.932190994943955,226,-2242.5200000000004,-5535.620000000002,0
1.5,1,8,both,-839.8900000000006,0.874215239920925,261,-233.59000000000026,0.9712538580057004,266,-2866.0300000000007,0.6504074065038669,272,-1542.4600000000005,0.8324715031252884,254,-2866.0300000000007,-5481.970000000002,0
1.5,1,8,long,-541.5200000000006,0.9010915148238529,223,-1601.4100000000003,0.7938593273116024,234,-2900.0900000000006,0.6079433617407858,241,-1225.2400000000002,0.8470572081237285,226,-2900.0900000000006,-6268.260000000002,0
1.5,1,8,short,-1230.3500000000008,0.7816553976113154,215,-440.19000000000045,0.9385095276077821,231,-2867.600000000001,0.608031285325504,240,-77.81000000000034,0.9893245709111365,219,-2867.600000000001,-4615.950000000003,0
1.5,2,0,both,-504.8900000000002,0.8905321081821771,261,-1124.8400000000004,0.841451915039967,266,-1721.0300000000004,0.694148945623083,272,-1607.4600000000005,0.7865865477805777,254,-1721.0300000000004,-4958.220000000001,0
1.5,2,0,long,-710.08,0.8348574352295456,242,-858.8200000000006,0.8661959432826104,243,-1763.7200000000005,0.6684487555455296,253,-1175.2000000000003,0.8248858226358025,230,-1763.7200000000005,-4507.8200000000015,0
1.5,2,0,short,-1390.2,0.6843868905456825,230,-1392.6300000000003,0.784122845499091,237,-1391.2700000000004,0.722767877603155,248,-830.2500000000001,0.868524192973705,225,-1392.6300000000003,-5004.35,0
1.5,2,1,both,-794.8900000000003,0.8448904326106895,261,-1328.5900000000004,0.8245418720252718,266,-1824.7800000000002,0.6994767795178205,272,-1816.2100000000005,0.7726437993137542,254,-1824.7800000000002,-5764.470000000001,0
1.5,2,1,long,-483.8400000000001,0.8932766306613527,241,-1003.8300000000003,0.8527782544229002,242,-1768.7500000000007,0.6862321784312229,250,-1266.4500000000003,0.8205475181726726,230,-1768.7500000000007,-4522.870000000001,0
1.5,2,1,short,-1852.7200000000003,0.6242678910394731,228,-1561.3800000000003,0.7728822533441169,237,-1237.5300000000007,0.7661048278573267,247,-935.2800000000004,0.8578843722649034,222,-1852.7200000000003,-5586.910000000002,0
1.5,2,2,both,-1121.1400000000003,0.8018196377340617,261,-1526.0900000000004,0.810473044299003,266,-1834.7800000000007,0.7168330889729148,272,-2224.96,0.7394156950698906,254,-2224.96,-6706.970000000001,0
1.5,2,2,long,-480.13000000000034,0.9002559404356806,237,-851.3500000000004,0.8794509414111894,240,-2050.0300000000007,0.6618300828256736,247,-1176.4500000000003,0.8393611312515621,230,-2050.0300000000007,-4557.960000000001,0
1.5,2,2,short,-2370.25,0.5630642006669484,225,-1488.8900000000003,0.7928077116293698,236,-1395.0400000000006,0.7553497083571548,246,-1056.5300000000002,0.8478963795615395,222,-2370.25,-6310.710000000001,0
1.5,2,3,both,-859.8900000000006,0.8549249984394007,261,-1379.8400000000004,0.8353829341503107,266,-1646.0300000000007,0.7572062411314043,272,-1943.7100000000005,0.7787374084053627,254,-1943.7100000000005,-5829.470000000002,0
1.5,2,3,long,-308.9100000000004,0.9385548423542146,234,-517.6200000000005,0.9283182017094397,238,-2031.2800000000009,0.6813503486465924,247,-1091.4700000000005,0.8549032484486252,228,-2031.2800000000009,-3949.2800000000025,0
1.5,2,3,short,-2101.5200000000004,0.6197045975222675,223,-861.4000000000003,0.8807518145409695,235,-1781.3300000000006,0.7105142985294384,242,-441.5500000000003,0.9367740217192083,220,-2101.5200000000004,-5185.800000000002,0
1.5,2,4,both,-1014.8900000000004,0.8406370810970386,261,-1662.3400000000006,0.8129754116343306,266,-1639.7800000000007,0.7716431919652182,272,-1906.2100000000005,0.7914348924027643,254,-1906.2100000000005,-6223.220000000003,0
1.5,2,4,long,-216.43000000000046,0.958989352731738,232,-757.6300000000006,0.9004568345843623,237,-2190.040000000001,0.6767296860054557,246,-1063.9900000000005,0.8625982096275137,226,-2190.040000000001,-4228.090000000003,0
1.5,2,4,short,-1940.2900000000004,0.6604049328437362,221,-733.9100000000004,0.9021108763618131,234,-2148.8400000000006,0.6754469167426885,241,-344.0600000000005,0.9523871467714705,219,-2148.8400000000006,-5167.100000000001,0
1.5,2,8,both,-932.3900000000007,0.8764591465466757,261,-2012.3399999999997,0.8075395041632157,266,-2044.7800000000007,0.7694921291974984,272,-1956.2100000000003,0.8151624241737061,254,-2044.7800000000007,-6945.720000000001,0
1.5,2,8,long,7.209999999999582,1.001226705776066,221,-1307.7300000000005,0.85120155656191,227,-2395.1600000000003,0.6944835969697859,234,-1496.54,0.8322477085301975,221,-2395.1600000000003,-5192.220000000001,1
1.5,2,8,short,-1072.9000000000005,0.8239332032538471,210,-991.4800000000001,0.8851444729803152,227,-2646.4300000000003,0.6623254164104111,232,-104.12000000000018,0.987251913070095,213,-2646.4300000000003,-4814.930000000001,0
1.5,3,0,both,-889.8900000000002,0.8406189049344399,261,-919.8400000000004,0.8905884983751946,266,-808.5300000000002,0.8662669434405419,272,-1474.9600000000005,0.8218309510378177,254,-1474.9600000000005,-4093.220000000001,0
1.5,3,0,long,-862.6200000000002,0.8253742039183619,238,-681.4300000000004,0.90674680559604,232,-1848.7500000000007,0.691598466625074,250,-1015.2200000000007,0.8610452606855623,228,-1848.7500000000007,-4408.020000000002,0
1.5,3,0,short,-1255.2300000000002,0.7474269432991872,227,-421.4000000000005,0.9406468841726903,235,-1138.8200000000004,0.7932143992010535,243,-490.27000000000027,0.927794117430474,223,-1255.2300000000002,-3305.7200000000016,0
1.5,3,1,both,-1471.1400000000003,0.7630384884872792,261,-1118.5900000000004,0.8740808699371863,266,-1326.0300000000007,0.8011814890060049,272,-1297.4600000000005,0.8487092960072016,254,-1471.1400000000003,-5213.220000000001,0
1.5,3,1,long,-796.3800000000003,0.8479055936777253,237,-807.6900000000003,0.8945721681175085,231,-2141.2800000000007,0.6677409494135409,247,-1110.2300000000005,0.8538905748675418,227,-2141.2800000000007,-4855.580000000002,0
1.5,3,1,short,-1671.4900000000002,0.6931486278346976,226,-705.1500000000007,0.906786113688819,235,-1431.3300000000008,0.7600344022277622,242,-580.3000000000002,0.9170841275329851,220,-1671.4900000000002,-4388.270000000002,0
1.5,3,2,both,-1533.6400000000003,0.7669109053244635,261,-876.0900000000004,0.9045488270844299,266,-1787.2800000000007,0.7543085494653232,272,-1753.7100000000005,0.8082517849528205,254,-1787.2800000000007,-5950.720000000001,0
1.5,3,2,long,-945.1700000000005,0.8300393266811844,233,-1061.4600000000003,0.868138666454654,229,-2525.0400000000004,0.6341629854145628,246,-1263.9800000000007,0.8413799161709713,227,-2525.0400000000004,-5795.6500000000015,0
1.5,3,2,short,-1991.5300000000004,0.6552066218721921,222,-682.6700000000005,0.9131034149172876,233,-1325.0800000000008,0.787978040651356,242,-439.0600000000002,0.9393976201288352,219,-1991.5300000000004,-4438.340000000002,0
1.5,3,3,both,-1524.8900000000008,0.7796675557661908,261,-612.3400000000004,0.9351914178425225,266,-2071.0300000000007,0.7334403332011925,272,-1429.9600000000005,0.8474657268301425,254,-2071.0300000000007,-5638.220000000003,0
1.5,3,3,long,-735.2000000000004,0.8714377394585768,230,-877.7300000000001,0.8933644510103121,227,-2768.8200000000006,0.6202986793927677,243,-1125.2400000000007,0.862480109699134,226,-2768.8200000000006,-5506.990000000002,0
1.5,3,3,short,-2105.310000000001,0.6487356344852443,219,-362.7000000000007,0.9544485219317747,230,-1668.8600000000008,0.7495978825817139,239,288.41999999999985,1.0399680721038322,217,-2105.310000000001,-3848.4500000000025,1
1.5,3,4,both,-917.3900000000007,0.8688680418471884,261,-556.0900000000004,0.9430654498022972,266,-2219.78,0.7303058173454847,272,-1247.4600000000005,0.8710261068072485,254,-2219.78,-4940.720000000001,0
1.5,3,4,long,-197.74000000000046,0.9650556398896567,226,-707.7400000000002,0.9156562755477802,226,-2617.5700000000006,0.6517280744237535,243,-1122.7700000000004,0.8657359131349853,223,-2617.5700000000006,-4645.8200000000015,0
1.5,3,4,short,-1950.3300000000006,0.6849127840757632,217,-177.7000000000006,0.9783059339435833,230,-2005.1100000000006,0.7178270071883321,239,703.4099999999996,1.096093737192693,216,-2005.1100000000006,-3429.7300000000014,1
1.5,3,8,both,-1092.3900000000003,0.8672216570217951,261,-2013.5900000000001,0.8288254131256604,266,-1809.8000000000006,0.8089079837775572,270,-1322.4600000000005,0.8809902629542304,254,-2013.5900000000001,-6238.240000000002,0
1.5,3,8,long,279.6399999999999,1.0469384432295612,214,-962.7900000000001,0.8980356730583899,221,-2472.6800000000003,0.7050096394281243,232,-840.3200000000003,0.908436439315932,218,-2472.6800000000003,-3996.1500000000005,1
1.5,3,8,short,-875.4400000000004,0.8636645372686188,206,-1121.5300000000004,0.881067111773776,222,-2100.2700000000004,0.7349342090317762,223,454.6099999999998,1.0536648534814104,211,-2100.2700000000004,-3642.630000000002,1
1.5,5,0,both,-406.14000000000044,0.9349626564521707,261,-757.34,0.9237298974491702,266,-1561.0300000000007,0.7908739185535881,272,-2162.460000000001,0.7798375298179311,254,-2162.460000000001,-4886.970000000002,0
1.5,5,0,long,267.33999999999975,1.0527045222901057,234,-866.5000000000005,0.8991110360766827,225,-1983.8100000000006,0.7080872290645831,244,-1156.4900000000007,0.860577514267872,226,-1983.8100000000006,-3739.460000000002,1
1.5,5,0,short,-1241.5700000000002,0.7732735337568732,218,516.0199999999995,1.0661456403893215,227,-2283.870000000001,0.664430881168858,238,-391.5600000000003,0.9488151510081154,219,-2283.870000000001,-3400.980000000002,1
1.5,5,1,both,-573.6400000000008,0.9138961812857335,261,-1078.5900000000001,0.8966094367529736,266,-1679.7800000000007,0.7873908811650482,272,-1863.7100000000007,0.8148029640111335,254,-1863.7100000000007,-5195.720000000002,0
1.5,5,1,long,443.5399999999996,1.0848883632090462,229,-1092.7600000000004,0.8779535473840805,224,-2098.8400000000006,0.7055668795706197,241,-671.5100000000004,0.9191795066833883,224,-2098.8400000000006,-3419.5700000000015,1
1.5,5,1,short,-1735.3300000000002,0.7076615178831644,217,164.75999999999925,1.0199860742818188,226,-2286.370000000001,0.6795431355400073,238,-436.57000000000016,0.9449725726270788,218,-2286.370000000001,-4293.510000000002,1
1.5,5,2,both,-1048.6400000000006,0.8546011181116339,261,-1238.5900000000004,0.8858541287667245,266,-2157.2800000000007,0.746336347035507,272,-1623.7100000000005,0.8429626176539996,254,-2157.2800000000007,-6068.220000000003,0
1.5,5,2,long,271.0199999999995,1.048504958415884,227,-1080.2600000000004,0.8833084883444595,224,-2321.350000000001,0.691347190698998,240,-940.2900000000005,0.8903758714762052,221,-2321.350000000001,-4070.8800000000024,1
1.5,5,2,short,-1835.3800000000006,0.7007047880580661,212,-121.51000000000056,0.9858668217505091,224,-2496.390000000001,0.6654619281177133,236,-235.32000000000025,0.9711792478827181,218,-2496.390000000001,-4688.600000000003,0
1.5,5,3,both,-112.39000000000067,0.9842253892773634,261,-1009.8400000000005,0.9087951648359587,266,-2461.0300000000007,0.7258894839077591,272,-1514.9600000000005,0.8576621590261019,254,-2461.0300000000007,-5098.220000000003,0
1.5,5,3,long,674.7199999999996,1.121982174172437,222,-1230.2900000000004,0.8704265017504098,221,-2970.1200000000003,0.6317107769224666,238,-1347.8100000000006,0.8495732658028932,219,-2970.1200000000003,-4873.500000000002,1
1.5,5,3,short,-1595.4300000000003,0.7401533252224389,207,188.45999999999913,1.0220130120425637,221,-2281.4300000000003,0.6988111818871912,232,433.4099999999997,1.0531138404072542,216,-2281.4300000000003,-3254.9900000000016,2
1.5,5,4,both,-118.64000000000055,0.9839967194893628,261,-687.3400000000004,0.9389355159972884,266,-2611.03,0.7228791369975981,272,-1078.7100000000005,0.9003932707215073,254,-2611.03,-4495.720000000001,0
1.5,5,4,long,845.9499999999997,1.1497569403875503,220,-1036.5600000000004,0.8920524366723458,219,-2880.1200000000003,0.6511444528828442,238,-986.5800000000003,0.8900739169286925,217,-2880.1200000000003,-4057.3100000000013,1
1.5,5,4,short,-1907.95,0.7064638116395995,205,380.9399999999994,1.0437921968637092,219,-2621.4300000000003,0.6739916353583328,232,669.6499999999999,1.0803294990937218,215,-2621.4300000000003,-3478.790000000001,2
1.5,5,8,both,-2.3900000000002137,0.9997166473813002,261,-593.5900000000006,0.9525449934764254,266,-2413.55,0.7720016021432445,270,-469.96000000000043,0.9605853324700506,254,-2413.55,-3479.4900000000016,0
1.5,5,8,long,565.8599999999998,1.092971672770469,211,-221.62000000000063,0.9779153844927377,213,-2476.4800000000005,0.7192132692501748,227,-601.6500000000004,0.9369091624066066,210,-2476.4800000000005,-2733.8900000000017,1
1.5,5,8,short,-1264.3000000000002,0.8167681159420292,195,-619.1300000000008,0.9377761295431979,212,-2602.8,0.7035481284396983,220,215.8499999999999,1.022723970867838,210,-2602.8,-4270.380000000001,1
1.5,10,0,both,840.0999999999995,1.1167455763557206,260,1987.6599999999987,1.1761146606864863,266,-1643.5300000000004,0.8192097293860503,272,-1796.2100000000005,0.8491327829059543,254,-1796.2100000000005,-611.9800000000025,2
1.5,10,0,long,1270.9899999999993,1.2320362205730662,224,882.1099999999993,1.0964439366523258,211,-1852.6200000000003,0.7644391663021698,238,-266.59000000000117,0.9707203546198995,216,-1852.6200000000003,33.88999999999703,2
1.5,10,0,short,-1443.0000000000005,0.7676777434312212,200,1684.6199999999994,1.1939365333364036,212,-2461.4700000000003,0.6891015601317624,228,1003.3799999999998,1.1144590407789852,213,-2461.4700000000003,-1216.4700000000016,2
1.5,10,1,both,332.59999999999945,1.0434006482694547,260,2053.909999999999,1.1779443323459617,266,-2406.0300000000007,0.7527082528223386,272,-992.4600000000003,0.9168511235813852,254,-2406.0300000000007,-1011.9800000000025,2
1.5,10,1,long,1017.2099999999995,1.1782212044705545,221,984.5899999999991,1.105655400649005,209,-2182.6300000000006,0.7354695696015979,237,124.64999999999918,1.0135895339329521,215,-2182.6300000000006,-56.18000000000279,3
1.5,10,1,short,-1836.76,0.7206423176485263,199,1754.5999999999992,1.1981430162096482,210,-3101.4700000000003,0.6346802139994865,228,1373.3599999999997,1.1555321758491157,211,-3101.4700000000003,-1810.2700000000013,2
1.5,10,2,both,323.84999999999934,1.0406157898037254,260,1803.909999999999,1.1515581272059572,266,-2621.03,0.7423925083370109,272,-994.9600000000003,0.9188348953825395,254,-2621.03,-1488.230000000002,2
