rr,or_minutes,offset_ticks,direction,trades,win_rate,net,profit_factor,expectancy,avg_R,max_drawdown,sharpe
1.0,3,3,long,443,50.338600451467265,1231.1799999999978,1.047872679622674,2.7791873589164737,-0.0033088707946928443,-2360.4000000000015,0.3350804575583576
1.0,3,3,short,453,49.00662251655629,-3801.7200000000007,0.8689443486102666,-8.392317880794703,-0.02666835466931405,-4666.539999999992,-1.0239118202347013
1.0,3,4,both,523,51.24282982791587,377.47999999999683,1.011808538260127,0.7217590822179671,0.01780230569570007,-3183.42,0.08512992073907028
1.0,3,4,long,443,50.112866817155755,1032.1799999999978,1.039649607760134,2.329977426636564,-0.007891090442629348,-2309.4000000000015,0.2789920492728562
1.0,3,4,short,452,49.11504424778761,-3851.480000000002,0.8681911828118904,-8.520973451327437,-0.024484446819577184,-4909.53999999999,-1.0315913818279425
1.0,3,8,both,523,50.2868068833652,-844.0200000000036,0.9749000785097423,-1.6138049713193185,-0.0010712242986503503,-3733.419999999995,-0.1852704069227408
1.0,3,8,long,443,50.79006772009029,1499.6799999999978,1.0563984111810016,3.3852821670428845,0.007052419624927787,-2295.4000000000015,0.3951475154929345
1.0,3,8,short,451,47.893569844789354,-5218.240000000001,0.8302591860102007,-11.57037694013304,-0.04850082448799072,-6302.299999999965,-1.364391178861915
1.0,5,0,both,523,51.434034416826,1317.9799999999973,1.0361328392727704,2.520038240917777,0.025397945265549452,-3658.299999999992,0.2546870412443077
1.0,5,0,long,432,50.92592592592593,1142.319999999997,1.039289573844739,2.644259259259252,0.012881632736293613,-1266.28,0.2732516574093199
1.0,5,0,short,441,48.75283446712018,-3521.3400000000024,0.8913057301444528,-7.984897959183679,-0.02838934555218222,-5590.92,-0.8316997640088376
1.0,5,1,both,523,51.24282982791587,1225.9799999999973,1.0333443939163165,2.3441300191204535,0.021210608487233423,-3670.799999999992,0.2356084342529065
1.0,5,1,long,432,50.46296296296296,880.819999999997,1.0299457466650075,2.0389351851851782,0.003578257394111869,-1269.7800000000002,0.20948179911892842
1.0,5,1,short,441,48.29931972789115,-3784.340000000002,0.8843919299131001,-8.581269841269846,-0.037781461613366374,-6053.419999999999,-0.8889556760940526
1.0,5,2,both,523,50.66921606118547,344.9799999999974,1.009206360389326,0.6596175908221747,0.009776302591068944,-4084.959999999985,0.06590541785989054
1.0,5,2,long,432,50.46296296296296,871.319999999997,1.0294132738487465,2.0169444444444373,0.0033832793598855826,-1273.2800000000002,0.20605256987170004
1.0,5,2,short,441,47.61904761904761,-5155.840000000002,0.8467482330616763,-11.691247165532884,-0.05131214501364612,-6973.919999999995,-1.2052707069766009
1.0,5,3,both,523,50.09560229445506,-15.52000000000271,0.9995906594392033,-0.029674952198857955,0.0021601616419275466,-4101.459999999986,-0.002947984889239674
1.0,5,3,long,432,50.46296296296296,1164.819999999997,1.0392441586234593,2.6963425925925857,0.003222414931921491,-1274.6200000000001,0.2739460061705277
1.0,5,3,short,441,46.93877551020408,-5620.840000000003,0.8351498357903676,-12.745668934240369,-0.06030060902402197,-7446.919999999989,-1.306831197761772
1.0,5,4,both,523,49.7131931166348,-781.0200000000027,0.9797453949832106,-1.4933460803059326,-0.005493972959766479,-4846.95999999999,-0.14750615233089215
1.0,5,4,long,432,50.0,446.3199999999971,1.0147547020860623,1.0331481481481415,-0.006180815704617108,-1365.1400000000008,0.1043523743728033
1.0,5,4,short,440,47.27272727272727,-5447.100000000003,0.8406706743481863,-12.379772727272734,-0.053653207926739326,-7480.919999999992,-1.2605505094327523
1.0,5,8,both,523,48.94837476099426,-2207.020000000003,0.9451591389342233,-4.219923518164442,-0.022540548842584884,-5290.46,-0.40915324805194686
1.0,5,8,long,431,50.81206496519721,1531.059999999997,1.0504253878419962,3.552343387470991,0.010731951232823373,-1289.6199999999992,0.3526521735817611
1.0,5,8,short,439,46.01366742596811,-7121.8600000000015,0.8010952544003161,-16.222915717539866,-0.0801023336479852,-8756.179999999982,-1.6173314966462873
1.0,10,0,both,523,52.58126195028681,1025.9799999999968,1.0219580639886725,1.9617208413001852,0.052453686821222416,-5188.679999999989,0.15397361947485955
1.0,10,0,long,413,56.17433414043583,8093.379999999998,1.2586327778725808,19.5965617433414,0.10982313824716934,-1595.659999999998,1.6050932891803615
1.0,10,0,short,411,50.36496350364964,-3269.6400000000026,0.9139069081119677,-7.955328467153291,0.011772421266715368,-7806.199999999982,-0.6438054321463068
1.0,10,1,both,523,52.58126195028681,1012.9799999999964,1.0215685890414927,1.936864244741867,0.051830321275542,-5208.679999999989,0.1513915907293176
1.0,10,1,long,413,56.17433414043583,8115.879999999998,1.257921773165315,19.6510411622276,0.10950531817352421,-1600.659999999998,1.6026727660429838
1.0,10,1,short,411,50.121654501216554,-3654.640000000003,0.904708465224941,-8.89206812652069,0.006204598194044113,-8187.699999999985,-0.7166516281863082
1.0,10,2,both,523,52.39005736137668,764.9799999999964,1.0161588432585023,1.462676864244735,0.04787122063100187,-5228.679999999989,0.11383204970454502
1.0,10,2,long,413,55.932203389830505,7872.879999999998,1.2477721254785252,19.062663438256653,0.1043773614801196,-1605.659999999998,1.547499569548025
1.0,10,2,short,411,49.87834549878345,-3816.640000000003,0.9010064729250374,-9.286228710462295,0.0036843498050256806,-8218.699999999986,-0.7458186465474543
1.0,10,3,both,523,52.39005736137668,780.4799999999964,1.0164024070650057,1.4923135755258057,0.04772003336694877,-5248.679999999989,0.11564192272878553
1.0,10,3,long,413,55.932203389830505,7893.379999999998,1.2470604879374052,19.112300242130747,0.10406969640992189,-1610.659999999998,1.544931092786438
1.0,10,3,short,411,49.63503649635037,-4123.140000000003,0.8940398610409385,-10.031970802919716,-0.0010394771278686233,-8551.199999999988,-0.8021244175803374
1.0,10,4,both,523,52.00764818355641,539.4799999999964,1.011249539679713,1.0315105162523832,0.0437720916960665,-5268.679999999989,0.0795897909210198
1.0,10,4,long,413,55.690072639225185,7913.879999999998,1.2463547412644527,19.161937046004837,0.10376694249382769,-1615.659999999998,1.5423751879555347
1.0,10,4,short,411,49.39172749391727,-4362.140000000003,0.8887646747121413,-10.6134793187348,-0.005492632348871316,-8584.19999999999,-0.8450961927853747
1.0,10,8,both,523,52.198852772466545,141.97999999999593,1.0029056155861165,0.2714722753346002,0.04194934330911542,-5348.679999999989,0.02067068955558373
1.0,10,8,long,411,55.71776155717762,7501.359999999998,1.2299149039988129,18.251484184914837,0.10245994931465233,-1635.6599999999983,1.4503519696569018
1.0,10,8,short,409,49.63325183374083,-3868.6600000000035,0.9021037027739803,-9.45882640586798,-0.0026307172444172532,-8495.459999999988,-0.7397732613176973
1.0,15,0,both,523,54.11089866156787,5140.479999999996,1.1047152073432323,9.82883365200764,0.06473628954475079,-5976.959999999983,0.6980555274256486
1.0,15,0,long,398,57.286432160804026,9197.979999999996,1.288733468733029,23.110502512562803,0.11554123396259627,-1934.359999999997,1.739930550136865
1.0,15,0,short,389,51.156812339331616,-413.8600000000033,0.9889894539688615,-1.063907455012862,0.02016506582047185,-5833.499999999982,-0.07853845947237321
1.0,15,1,both,523,54.11089866156787,5141.979999999996,1.1042604615702798,9.831701720841293,0.06438836243715548,-6002.459999999983,0.6956758179873431
1.0,15,1,long,398,57.286432160804026,9198.479999999996,1.2873241020418997,23.111758793969837,0.11498749339107804,-1939.859999999997,1.7336531672399749
1.0,15,1,short,389,51.156812339331616,-515.3600000000033,0.9863533573770139,-1.3248329048843273,0.01816776616079545,-5956.499999999982,-0.09745869360343351
1.0,15,2,both,523,53.91969407265774,4652.979999999996,1.093655548989329,8.896711281070738,0.05894733997481067,-6254.959999999983,0.6282050809712784
1.0,15,2,long,398,56.78391959798995,8639.479999999996,1.267312463141766,21.707236180904513,0.104886276490495,-1945.359999999997,1.623774912057876
1.0,15,2,short,389,51.156812339331616,-720.8600000000033,0.9809860176566315,-1.8531105398457668,0.0167306160033874,-6212.999999999982,-0.13617116723760161
1.0,15,3,both,523,53.91969407265774,4624.979999999996,1.0926639116481345,8.843173996175901,0.058452395661726546,-6309.959999999983,0.6222948798303696
1.0,15,3,long,398,56.78391959798995,8606.479999999996,1.2649837065353662,21.62432160804019,0.10408120451024598,-1978.859999999997,1.6123266476160794
1.0,15,3,short,389,51.156812339331616,-729.8600000000033,0.9808378359929212,-1.8762467866323993,0.01650596407255566,-6243.999999999982,-0.13733030784532965
1.0,15,4,both,523,53.53728489483748,3985.479999999996,1.0792596902940153,7.620420650095594,0.05247712410279709,-6338.459999999983,0.5354947938988882
1.0,15,4,long,398,56.28140703517588,8319.479999999996,1.2537838114854112,20.903216080402,0.09853047444869421,-1985.859999999997,1.5523636965458079
1.0,15,4,short,389,51.156812339331616,-1070.8600000000033,0.9719967782932271,-2.7528534704370267,0.014339951617218606,-6274.999999999986,-0.20146848519476251
1.0,15,8,both,522,53.63984674329502,3067.2199999999966,1.0598568612275183,5.875900383141756,0.04559006749682865,-6744.459999999983,0.40821851388783487
1.0,15,8,long,396,56.060606060606055,7648.459999999996,1.2294026890808722,19.31429292929292,0.0943770257001818,-2013.859999999997,1.4160517128883727
1.0,15,8,short,386,51.29533678756477,-530.640000000003,0.986083625181022,-1.3747150259067438,0.014663557393312541,-5613.779999999983,-0.09964691165104932
1.0,30,0,both,521,56.813819577735124,12186.959999999995,1.238597425480887,23.39147792706333,0.09544692590540195,-3434.3199999999797,1.429716408549927
1.0,30,0,long,365,58.9041095890411,9260.399999999998,1.2960959232613904,25.37095890410958,0.0999109062289929,-1958.659999999998,1.6772949013551235
1.0,30,0,short,336,51.78571428571429,5295.359999999998,1.154339216575517,15.759999999999994,0.07297287827993107,-2985.9999999999945,0.9749860017780786
1.0,30,1,both,521,56.813819577735124,12148.459999999995,1.23695065340355,23.317581573896344,0.09483559899752302,-3456.3199999999797,1.4214029257069283
1.0,30,1,long,365,58.9041095890411,9206.399999999998,1.2931787784217563,25.22301369863013,0.09899018836690822,-1965.159999999998,1.6631725602096332
1.0,30,1,short,336,51.78571428571429,5283.859999999998,1.15342271808148,15.725773809523803,0.07256677057059774,-2993.9999999999945,0.9700950033035131
1.0,30,2,both,521,56.62188099808061,11822.959999999995,1.229159373973935,22.692821497120914,0.08998482071940575,-3478.3199999999797,1.3795009582677868
1.0,30,2,long,365,58.63013698630137,8575.399999999998,1.2696307159045457,23.49424657534246,0.09199944738817525,-1971.659999999998,1.544311708038776
1.0,30,2,short,336,51.488095238095234,5015.859999999998,1.1445487796583986,14.928154761904755,0.06624960010740297,-3001.9999999999945,0.9180874891645812
1.0,30,3,both,521,56.62188099808061,11780.959999999995,1.2274920905630529,22.612207293666017,0.08937006132415715,-3500.3199999999797,1.3709517807629001
1.0,30,3,long,365,58.35616438356165,8517.899999999998,1.2667472116165106,23.336712328767117,0.0910706939229585,-1978.159999999998,1.5299854767739038
1.0,30,3,short,336,51.488095238095234,5002.359999999998,1.143617546607746,14.887976190476184,0.06585628861463601,-3009.9999999999945,0.9130144641911404
1.0,30,4,both,521,56.4299424184261,11429.459999999995,1.219881962247773,21.937543186180413,0.08541495462084235,-3661.3199999999797,1.3274597456935402
1.0,30,4,long,365,58.082191780821915,8321.399999999998,1.2595472037558146,22.798356164383556,0.0875153710298276,-1984.659999999998,1.4912992325915255
1.0,30,4,short,336,51.488095238095234,4818.359999999998,1.1378165854930993,14.340357142857137,0.06314129628553015,-3017.9999999999945,0.8777016393771763
1.0,30,8,both,520,56.34615384615385,10884.699999999997,1.2077114698438904,20.93211538461538,0.08217694177526175,-3283.159999999987,1.26127059426474
1.0,30,8,long,364,59.065934065934066,9546.64,1.3015957661901774,26.227032967032965,0.09912066010009164,-2010.659999999998,1.7026101208350153
1.0,30,8,short,333,50.750750750750754,4010.579999999997,1.1142164376118149,12.043783783783775,0.057360848926563235,-2642.2599999999948,0.7365337149699283
1.0,60,0,both,505,52.67326732673268,8571.799999999996,1.1845427422761292,16.973861386138605,0.04598725367037556,-5524.339999999989,1.0517693799256564
1.0,60,0,long,319,56.739811912225704,7032.939999999998,1.2995657048223974,22.046833855799367,0.06387749031319333,-2995.7999999999965,1.5746819899895927
1.0,60,0,short,277,49.458483754512635,6339.519999999998,1.2226963758162932,22.88635379061371,0.06302512193578756,-2329.4,1.293296933813585
1.0,60,1,both,505,52.67326732673268,8430.299999999996,1.1808616948562018,16.693663366336626,0.04497791037472301,-5558.33999999999,1.0324668365773317
1.0,60,1,long,319,56.739811912225704,6922.439999999998,1.2937080383145405,21.70043887147335,0.06254435340689267,-3009.2999999999965,1.5471945049235103
1.0,60,1,short,277,49.458483754512635,6295.019999999998,1.2203899436685792,22.725703971119124,0.062336455216376076,-2339.9,1.281549863894571
1.0,60,2,both,505,52.475247524752476,7841.299999999996,1.1668340404165056,15.52732673267326,0.04003057686974345,-5592.339999999991,0.9582991356847042
1.0,60,2,long,319,56.739811912225704,6811.939999999998,1.2878959237770655,21.354043887147327,0.06122168156842364,-3022.7999999999975,1.5197982589961225
1.0,60,2,short,277,49.09747292418773,5803.019999999998,1.2009019264084553,20.949530685920568,0.05445985794186542,-2797.9000000000005,1.1783640992301418
1.0,60,3,both,505,52.27722772277228,7697.799999999996,1.1632105610874544,15.243168316831675,0.039039261546061785,-5626.339999999991,0.9390007740529165
1.0,60,3,long,319,56.42633228840125,6701.439999999998,1.2821259813348513,21.00764890282131,0.059909324710026655,-3036.2999999999975,1.4924931230624214
1.0,60,3,short,277,49.09747292418773,5756.519999999998,1.198625070043862,20.781660649819486,0.053787052335251315,-2810.4000000000005,1.1664993173692833
1.0,60,4,both,505,52.475247524752476,7581.799999999996,1.1610233385933133,15.013465346534645,0.0390922873925157,-5462.339999999991,0.92590483004344
1.0,60,4,long,319,56.42633228840125,6231.939999999998,1.2613426397705931,19.53586206896551,0.05595196739575144,-3049.7999999999984,1.3942915101692377
1.0,60,4,short,277,49.09747292418773,5539.519999999998,1.1905000337014822,19.99826714801443,0.050298218590521276,-2822.9000000000005,1.1211481192096542
1.0,60,8,both,504,52.57936507936508,7665.539999999995,1.1634814380064051,15.209404761904754,0.03784875630259481,-5003.339999999991,0.9361176000564935
1.0,60,8,long,318,56.60377358490566,5951.6799999999985,1.2486173259501603,18.71597484276729,0.04964120815278438,-3103.8,1.332143827886907
1.0,60,8,short,273,48.717948717948715,5406.479999999998,1.1883292229235463,19.803956043956035,0.04926993193776606,-2792.4000000000005,1.105157483789723
1.25,1,0,both,523,43.21223709369025,-3627.5200000000013,0.853603769031405,-6.93598470363289,-0.037700069095106564,-4813.639999999995,-1.13061489018827
1.25,1,0,long,468,39.95726495726496,-3876.320000000001,0.8260135802336144,-8.282735042735045,-0.11174388450722873,-5183.119999999963,-1.3458173243261717
1.25,1,0,short,479,40.50104384133611,-5011.46,0.7848872596783262,-10.462338204592902,-0.10056198320812798,-5938.159999999981,-1.726766934054951
1.25,1,1,both,523,43.78585086042065,-3379.0200000000013,0.8645768040154603,-6.460841300191207,-0.024990013148780577,-4596.019999999998,-1.0418496175327023
1.25,1,1,long,466,40.772532188841204,-3652.840000000001,0.8365381259190379,-7.838712446351933,-0.09402399664731576,-4763.639999999968,-1.2599787749808686
1.25,1,1,short,478,41.42259414225941,-4526.22,0.8058724378852019,-9.46907949790795,-0.0799774582918377,-5312.159999999985,-1.542841609617732
1.25,1,2,both,523,43.59464627151052,-3653.5200000000023,0.8559638561341674,-6.985697896749526,-0.02906530532733174,-4619.519999999996,-1.1160155414906336
1.25,1,2,long,466,41.201716738197426,-3287.840000000001,0.8534488445608511,-7.055450643776826,-0.08444795854534569,-4567.239999999981,-1.121192664427589
1.25,1,2,short,478,41.00418410041841,-4991.72,0.7902037474604067,-10.442928870292887,-0.08899061805545709,-5451.659999999981,-1.68702903074638
1.25,1,3,both,523,43.78585086042065,-3419.5200000000023,0.8661586766792987,-6.5382791586998135,-0.024620819842428907,-4522.019999999998,-1.0330547622495234
1.25,1,3,long,465,41.72043010752688,-2959.1000000000013,0.8682797804944927,-6.363655913978497,-0.07276370194330505,-4474.999999999988,-1.001520608856585
1.25,1,3,short,478,41.21338912133891,-5233.22,0.783419567320864,-10.9481589958159,-0.08436871546705495,-5858.159999999982,-1.753961451082378
1.25,1,4,both,523,43.977055449330784,-3190.5200000000013,0.8760328587603285,-6.100420650095605,-0.020089961925817905,-4416.019999999999,-0.9532751611449786
1.25,1,4,long,465,41.50537634408602,-3226.6000000000013,0.8584531534598391,-6.938924731182799,-0.07953049739596904,-4241.59999999998,-1.0836038600835227
1.25,1,4,short,477,40.461215932914044,-5634.9800000000005,0.7702320847669244,-11.813375262054508,-0.09853177452469875,-6138.419999999978,-1.8785489084903346
1.25,1,8,both,523,43.59464627151052,-3574.520000000001,0.8679663721521231,-6.834646271510518,-0.027956317721447573,-4732.519999999997,-1.0276215981808696
