rr,or_minutes,offset_ticks,direction,trades,win_rate,net,profit_factor,expectancy,avg_R,max_drawdown,sharpe
1.0,3,0,both,65,63.07692307692307,1287.9,1.6634350885507347,19.813846153846157,0.2483120738406607,-348.46000000000004,3.7706530617719056
1.0,3,0,long,54,51.85185185185185,16.539999999999914,1.0081029178342575,0.3062962962962947,0.02570877566782739,-506.58000000000015,0.059699185290741016
1.0,3,0,short,60,58.333333333333336,1124.1,1.6166209544706531,18.735,0.1547642325171298,-251.72000000000003,3.5451380171832003
1.0,3,1,both,65,64.61538461538461,1566.3999999999999,1.8547792111409425,24.098461538461535,0.2791102697421346,-352.46000000000004,4.60085312953324
1.0,3,1,long,54,53.70370370370371,280.03999999999985,1.1447609201344018,5.185925925925923,0.06271366135692656,-416.86,1.0025862657724531
1.0,3,1,short,60,58.333333333333336,1134.0999999999997,1.6136904761904767,18.90166666666666,0.15494871658739712,-254.72000000000003,3.537600082269047
1.0,3,2,both,65,64.61538461538461,1585.3999999999999,1.8544235578166766,24.39076923076923,0.27930921947836296,-356.46000000000004,4.606917580229328
1.0,3,2,long,54,53.70370370370371,284.03999999999985,1.1449553457514676,5.259999999999997,0.06288828228096853,-420.86,1.005284721092178
1.0,3,2,short,60,58.333333333333336,1144.0999999999997,1.6108382274426059,19.068333333333328,0.15512693140225947,-257.72,3.5301626461638316
1.0,3,4,both,65,67.6923076923077,1856.3999999999999,2.0423123568252257,28.56,0.34043852504609484,-364.46000000000004,5.357967984617368
1.0,3,4,long,54,55.55555555555556,398.5399999999998,1.2039339698914173,7.3803703703703665,0.0997431783185961,-428.86,1.3821714660513587
1.0,3,4,short,60,63.33333333333333,1497.6,1.8556345270471017,24.959999999999997,0.25412209911602923,-242.66000000000003,4.60548353081493
1.0,5,0,both,65,60.0,1413.3999999999999,1.4812819657170881,21.744615384615383,0.19084943993889242,-661.94,2.9071228465816756
1.0,5,0,long,53,49.056603773584904,-264.7200000000001,0.9097898094381289,-4.994716981132077,-0.026845320265394875,-865.8400000000001,-0.6962543996979201
1.0,5,0,short,58,60.3448275862069,1558.08,1.6560281597628657,26.86344827586207,0.1749466039577952,-614.88,3.7131591670691737
1.0,5,1,both,65,61.53846153846154,1565.8999999999994,1.5416464891041162,24.090769230769222,0.22139842355685463,-667.94,3.2082031787009755
1.0,5,1,long,53,49.056603773584904,-271.72,0.9083414291882558,-5.126792452830189,-0.026763999285132185,-871.8400000000001,-0.7087961627435906
1.0,5,1,short,58,60.3448275862069,1567.08,1.6534891285310387,27.018620689655172,0.17488402273188708,-620.8800000000001,3.7055110729866203
1.0,5,2,both,65,61.53846153846154,1580.8999999999994,1.5421467764060355,24.321538461538452,0.2215072594129441,-673.94,3.2142278815884238
1.0,5,2,long,53,49.056603773584904,-272.72,0.9088344230949231,-5.1456603773584915,-0.026668505779057678,-877.8400000000001,-0.7055843501889671
1.0,5,2,short,58,60.3448275862069,1576.08,1.6509983395428378,27.173793103448276,0.17482059034883604,-626.8800000000001,3.6979395222178417
1.0,5,4,both,65,61.53846153846154,1610.8999999999994,1.5431220498988536,24.783076923076916,0.2217165579446281,-685.94,3.225926337190484
1.0,5,4,long,53,49.056603773584904,-274.72,0.9097941867948568,-5.183396226415095,-0.02648508570608583,-889.8400000000001,-0.6992974037958511
1.0,5,4,short,58,60.3448275862069,1594.08,1.6461560911545108,27.484137931034482,0.1746915301714105,-638.8800000000001,3.683023795691595
1.0,10,0,both,65,50.76923076923077,441.39999999999947,1.0834297292597548,6.7907692307692225,0.007681442710403773,-969.4000000000001,0.6011207281432488
1.0,10,0,long,50,44.0,-335.5000000000004,0.9213681703978704,-6.710000000000008,-0.11881658610221221,-745.94,-0.6103348111567388
1.0,10,0,short,57,61.40350877192983,1489.8199999999995,1.4020802746351158,26.13719298245613,0.1876740395602482,-664.96,2.519830552447523
1.0,10,1,both,65,50.76923076923077,440.89999999999947,1.0828342113371459,6.783076923076915,0.007650050970702676,-975.4000000000001,0.5973465252722243
1.0,10,1,long,50,44.0,-341.0000000000004,0.9205909338599331,-6.820000000000008,-0.1187585815514689,-749.44,-0.6169890718300892
1.0,10,1,short,57,63.1578947368421,1812.3199999999995,1.5080027133543008,31.795087719298238,0.22237146436065702,-668.96,3.069125618922959
1.0,10,2,both,65,50.76923076923077,440.39999999999947,1.0822458111409083,6.775384615384607,0.0076185587109075265,-981.4000000000001,0.59360845224966
1.0,10,2,long,50,44.0,-346.5000000000004,0.9198235887563289,-6.930000000000008,-0.11870137554078095,-752.94,-0.6235699363983149
1.0,10,2,short,57,63.1578947368421,1821.3199999999995,1.5075378844878424,31.95298245614034,0.22214958226753617,-672.96,3.0685251538927303
1.0,10,4,both,65,52.307692307692314,608.8999999999994,1.1141985843801696,9.367692307692298,0.03805463333912951,-993.4000000000001,0.8130287353231606
1.0,10,4,long,50,46.0,-152.0000000000004,0.9644193090791627,-3.040000000000008,-0.0789192693711284,-531.94,-0.27051983690893605
1.0,10,4,short,57,63.1578947368421,1839.3199999999995,1.5066243589107962,32.26877192982455,0.22170978576426445,-680.96,3.067270591846007
1.0,15,0,both,65,58.46153846153847,2072.8999999999996,1.4106801810012128,31.890769230769227,0.15390236931806084,-980.6400000000001,2.60729929875338
1.0,15,0,long,46,58.69565217391305,1837.9599999999996,1.5613702864333583,39.95565217391304,0.15336063039126302,-521.1800000000001,3.3755655762927117
1.0,15,0,short,53,62.264150943396224,1716.7799999999997,1.4462298235125934,32.39207547169811,0.2033504991413319,-940.4599999999996,2.774454527698776
1.0,15,1,both,65,61.53846153846154,2798.3999999999996,1.5942662985771925,43.052307692307686,0.2149064822821167,-785.659999999998,3.5459920756527215
1.0,15,1,long,46,58.69565217391305,1934.9599999999998,1.6050418065952488,42.06434782608695,0.1640737571259992,-452.4399999999998,3.575718959387838
1.0,15,1,short,53,62.264150943396224,1721.2799999999997,1.4451432709216927,32.476981132075466,0.2029134984308582,-944.4599999999996,2.7694654631675553
1.0,15,2,both,65,61.53846153846154,2806.8999999999996,1.5930488062539614,43.18307692307692,0.2146305493723314,-788.659999999998,3.541049336107686
1.0,15,2,long,46,58.69565217391305,1938.4599999999998,1.6028374528853453,42.14043478260869,0.1637722377809023,-454.4399999999998,3.5660456129885656
1.0,15,2,short,53,62.264150943396224,1725.7799999999997,1.4440676221598954,32.561886792452825,0.20247973829718988,-948.4599999999996,2.764501398461238
1.0,15,4,both,65,61.53846153846154,2823.8999999999996,1.5906504915289688,43.44461538461538,0.2140841477415716,-794.659999999998,3.5312424168753815
1.0,15,4,long,46,58.69565217391305,1892.4599999999998,1.5821950679267576,41.14043478260869,0.15629705979299996,-458.4399999999998,3.4612774256257164
1.0,15,4,short,53,62.264150943396224,1734.7799999999997,1.441948386110616,32.73169811320754,0.2016217992209921,-956.4599999999996,2.7546483324514495
1.0,30,0,both,65,56.92307692307692,1389.3999999999994,1.2091613074162393,21.375384615384608,0.06799702899459628,-1129.4399999999996,1.3856809896873055
