rr,or_minutes,offset_ticks,direction,trades,win_rate,net,profit_factor,expectancy,avg_R,max_drawdown,sharpe
1.0,30,2,short,85,56.470588235294116,528.5999999999992,1.0589338393512149,6.218823529411756,0.03894218364787665,-2909.7200000000003,0.4090137648728276
1.0,30,4,both,119,54.621848739495796,1658.439999999999,1.1263529049648546,13.936470588235284,0.05216579146641419,-1440.04,0.8708551822120767
1.0,30,4,long,79,55.69620253164557,2402.0400000000004,1.3477739651652696,30.40556962025317,0.10282896503487081,-1102.14,2.113590568122111
1.0,30,4,short,85,56.470588235294116,496.5999999999992,1.0549678007788028,5.842352941176461,0.03749673032057676,-2948.7200000000003,0.3821160355408833
1.5,3,0,both,120,49.166666666666664,1978.1999999999994,1.3829535159244548,16.484999999999996,0.21498104990144729,-1111.4799999999989,2.309414124861717
1.5,3,0,long,101,40.5940594059406,2.259999999999792,1.0004729121764424,0.022376237623760318,-0.007740842154819228,-1141.7600000000002,0.0033581454392827303
1.5,3,0,short,110,49.09090909090909,1711.0999999999992,1.3710956984909801,15.555454545454538,0.19667941091595464,-906.7399999999996,2.246286927387019
1.5,3,1,both,120,50.83333333333333,2538.1999999999994,1.5066611306954965,21.15166666666666,0.25657659159617857,-933.8399999999972,2.927105664440846
1.5,3,1,long,101,43.56435643564357,758.7599999999996,1.167508521573268,7.512475247524749,0.0659702229961404,-1153.2600000000002,1.1008567319740608
1.5,3,1,short,110,50.0,1911.5999999999992,1.4161804406513983,17.37818181818181,0.2192069370687714,-912.739999999998,2.4841122495106704
1.5,3,2,both,120,49.166666666666664,2213.1999999999994,1.4243391031589605,18.443333333333328,0.21556221648279203,-1127.8399999999983,2.5247562543658333
1.5,3,2,long,101,43.56435643564357,765.7599999999996,1.166953003043596,7.581782178217819,0.06610722679273766,-1164.7600000000002,1.0995051252254109
1.5,3,2,short,110,47.27272727272727,1399.5999999999995,1.2874854675644254,12.72363636363636,0.151768022436232,-1101.7399999999998,1.800861886017964
1.5,3,4,both,120,49.166666666666664,2257.1999999999994,1.4225273017929145,18.809999999999995,0.21598101076827278,-1251.9799999999975,2.524926855275236
